video_id,university_name,category,topic,search_query,title,description,channel_name,upload_date,upload_year,views,likes,comment_count,duration,language,video_url,relevance_score,relevance_label
ZcpwmeooKJ0,Rajasthan Technical University,controversies,scam,Rajasthan Technical University scam,Rtu Kota college honest review  #rtu #rtukota #placement #cutoff #college #reap,QUANTUM UNIVERSITY UG & PG APPLICATIONS OPEN! *PG Apply Now:* https://bitly.cx/tWa5o *UG Apply Now:* ...,Best Counsellor ,2024-08-15T14:25:37Z,2024,1495,0,17,PT3M58S,unknown,https://www.youtube.com/watch?v=ZcpwmeooKJ0,3,Removed
Qf4n0VwyAQM,Rajasthan Technical University,controversies,scam,Rajasthan Technical University scam,68.9% Placement 🔥RTU Kota Placcement,,Prabhat Ranjan,2026-04-10T08:30:27Z,2026,1928,12,2,PT19S,unknown,https://www.youtube.com/watch?v=Qf4n0VwyAQM,3,Removed
w0JQNeTi26U,Rajasthan Technical University,controversies,scam,Rajasthan Technical University scam,"RTU Kota Review 2024 😍 | Placements, Cutoff , Fee, Hostel | REAP Counselling 2024",REAP complete Counseling Support Link https://rzp.io/l/WiC0NpQY9 Any 2 COUNSELLING other than JOSAA☺️ ...,TRI-PATH ACADEMY,2024-07-18T17:25:48Z,2024,8852,96,50,PT4M37S,unknown,https://www.youtube.com/watch?v=w0JQNeTi26U,3,Removed
_TZMpSX8920,Rajasthan Technical University,controversies,scam,Rajasthan Technical University scam,"🔥 Best 5 Govt Engineering Colleges Through REAP 2026 | Placements, Hostel, Fees &amp; Reality Check ","REAP 2026 Complete Guide | Top Govt Engineering Colleges, Cutoff, Fees, Hostel & Placements Agar aap Rajasthan me ...",THE MIRACLE ACADEMY,2026-05-08T09:07:00Z,2026,5031,0,52,PT25M56S,unknown,https://www.youtube.com/watch?v=_TZMpSX8920,3,Removed
biSgb98ojKw,Rajasthan Technical University,controversies,scam,Rajasthan Technical University scam,Hybrid Cold Matter Transfer Welding: A Review  | Ankit Kumar Mishra  (M1)| RTU,Hybrid Cold Matter Transfer Welding: A Review.,Mech_UD_RTU,2023-08-23T05:56:49Z,2023,12,1,0,PT8M37S,unknown,https://www.youtube.com/watch?v=biSgb98ojKw,3,Removed
NoANSvp_qgg,Rajasthan Technical University,controversies,scam,Rajasthan Technical University scam,"Midwifery important questions , questions practice #Nursing # ,#norcet #",Target high Image based questions of nursing exam Image based questions of Target high book Image based questions Norcet ...,Let's crack Norcet,2023-07-25T11:05:45Z,2023,660945,3490,21,PT5S,unknown,https://www.youtube.com/watch?v=NoANSvp_qgg,3,Removed
gr7t0CEcXiM,Rajasthan Technical University,controversies,scam,Rajasthan Technical University scam,Life at NIMS … #nimsuniversity #nims #jaipur #rajasthan #collegelife #campus #college,,Bikash Lenka,2024-07-14T12:44:11Z,2024,224769,2664,175,PT15S,unknown,https://www.youtube.com/watch?v=gr7t0CEcXiM,3,Removed
-SzpLi9tXoE,Rajasthan Technical University,controversies,scam,Rajasthan Technical University scam,Top Engineering Colleges in Rajasthan✅✅,Top Engineering Colleges in Rajasthan✓✓ . . . . . . . . . #btech​ #engineering​ #engineeringcollege​ #rajasthan​ #jee ...,THE MIRACLE ACADEMY,2025-05-27T15:53:34Z,2025,29330,504,4,PT1M16S,unknown,https://www.youtube.com/watch?v=-SzpLi9tXoE,3,Removed
CffdiJy9bio,Rajasthan Technical University,controversies,scam,Rajasthan Technical University scam,NIET Student Review 2025 🏫 | Top Engineering College in Greater Noida | Honest Insights,NIET Student Review 2025 | Top Engineering College in Greater Noida | Honest Insights ✓ For Any Inquiry Detaits:-   ✓ Call:- ...,College Khabri ,2025-05-09T10:56:32Z,2025,302971,3945,138,PT41S,unknown,https://www.youtube.com/watch?v=CffdiJy9bio,3,Removed
kPeSiQ6JB6w,Rajasthan Technical University,controversies,scam,Rajasthan Technical University scam,SALARY 💵 of a PHYSIOTHERAPIST 🦿?,Subscribe to Citi Talks for more such content.,Citi Talks,2023-04-02T12:11:46Z,2023,1754924,44709,960,PT20S,unknown,https://www.youtube.com/watch?v=kPeSiQ6JB6w,3,Removed
rEz05NH4boA,Rajasthan Technical University,controversies,scam,Rajasthan Technical University scam,A Review On Ultrasonic Welding  | Priyanshu Gupta  (M3)| RTU,A Review On Ultrasonic Welding.,Mech_UD_RTU,2023-08-23T06:52:06Z,2023,4,0,0,PT4M47S,unknown,https://www.youtube.com/watch?v=rEz05NH4boA,3,Removed
-fuu-wPy5bE,Rajasthan Technical University,controversies,scam,Rajasthan Technical University scam,Rtu exam update|| exam postponed(3rd/5th sem)#rtuexamnews #rtukota #rtu @rtukotaecontents6761 @rtu,,htmlcoding_,2023-01-21T05:58:42Z,2023,126,8,1,PT1M8S,unknown,https://www.youtube.com/watch?v=-fuu-wPy5bE,3,Removed
VQaXbkhEy18,Rajasthan Technical University,controversies,scam,Rajasthan Technical University scam,degree without college #degree #college,degree without college #degree #college क्या आप बिना कॉलेज गए डिग्री हासिल कर सकते हैं ...,Sarkari Employees,2025-06-09T12:30:30Z,2025,116731,260,22,PT5S,unknown,https://www.youtube.com/watch?v=VQaXbkhEy18,3,Removed
Ca51THagaig,Rajasthan Technical University,controversies,scam,Rajasthan Technical University scam,Why I chose Jecrc over Rtu kota | Rtu kota v/s Jecrc | Raw Shivansh | #reap #counselling #reap2025,"Hey, in my jee journey i faced a lot of problem regarding ""reap counselling"" so I decided to make my own channel dedicated to ...",Raw Shivansh,2025-07-09T04:30:14Z,2025,4973,46,34,PT1M34S,unknown,https://www.youtube.com/watch?v=Ca51THagaig,3,Removed
GgKt8dYuEEQ,Rajasthan Technical University,controversies,scam,Rajasthan Technical University scam,RTU Kota me Leopards 😱🔥,RTU Kota reality #entertainment #rtukota #campustour #rtu #reapcounselling #reap2026 #realitycheck Edit By ...,BOARD ZONE,2026-06-18T05:00:59Z,2026,3119,41,1,PT19S,unknown,https://www.youtube.com/watch?v=GgKt8dYuEEQ,3,Removed
n7apn4N5BJs,Rajasthan Technical University,controversies,scam,Rajasthan Technical University scam,Decent Infrastructure of RTU Kota🔥,,Prabhat Ranjan,2026-04-10T12:31:13Z,2026,2704,33,0,PT29S,unknown,https://www.youtube.com/watch?v=n7apn4N5BJs,3,Removed
9KW15MoJON8,Rajasthan Technical University,controversies,scam,Rajasthan Technical University scam,Top 10 NIT Colleges In India #careerwithriwas #nit #nitcollege #topcollege #nitian #shorts #college,In this video I'm going to show top 10 NIT colleges in India Your Queries:- top 10 NIT colleges in India top nit Colleges In India nit ...,Career With Riwas ,2023-03-26T09:49:27Z,2023,571797,4784,12,PT18S,unknown,https://www.youtube.com/watch?v=9KW15MoJON8,3,Removed
e1qkSG2Q1a4,Rajasthan Technical University,controversies,scam,Rajasthan Technical University scam,RTU Kota Degree Related Information for 2021-22 pass out students #rtuexamnews #rtudegree #rtukota,jo students 21-22 session se pass out huve h unke liye bhut hi important jankari ish video m h.,Kuch bhi,2023-05-15T13:45:51Z,2023,2818,14,81,PT1M19S,unknown,https://www.youtube.com/watch?v=e1qkSG2Q1a4,3,Removed
s7dRJ7joVqI,Rajasthan Technical University,controversies,scam,Rajasthan Technical University scam,IIT vs BITS Pilani 🏫 which one is better ? #iit #jee #bitspilani #bitsat,,CareerGuide.com,2025-06-21T07:19:09Z,2025,465798,9002,114,PT1M2S,unknown,https://www.youtube.com/watch?v=s7dRJ7joVqI,3,Removed
UgmlX0nhao8,Rajasthan Technical University,controversies,scam,Rajasthan Technical University scam,Motorola Service Center Review #shorts,review #motorola.,TechBar,2023-01-18T15:10:28Z,2023,8390060,521217,1685,PT51S,unknown,https://www.youtube.com/watch?v=UgmlX0nhao8,3,Removed
9zVemqWrtGw,Dr Babasaheb Ambedkar Technological University,controversies,scam,Dr Babasaheb Ambedkar Technological University scam,Granthdindi At DBATU,,Mangesh Ghosalkar,2023-02-28T14:08:21Z,2023,295,0,0,PT21S,unknown,https://www.youtube.com/watch?v=9zVemqWrtGw,3,Removed
2thY0dgnPHg,Dr Babasaheb Ambedkar Technological University,controversies,scam,Dr Babasaheb Ambedkar Technological University scam,Batu diploma college lonere ❤️💫,,X.y.z Video,2023-10-08T05:51:23Z,2023,2181,33,0,PT14S,unknown,https://www.youtube.com/watch?v=2thY0dgnPHg,3,Removed
Wwno3auOsVM,Rajasthan Technical University,controversies,scam,Rajasthan Technical University scam,RTU kota - Invoation 🔥,, KRISHAN SWAMI VAISHNAV BAIRAGI ,2024-09-07T09:03:03Z,2024,12245,66,0,PT6S,unknown,https://www.youtube.com/watch?v=Wwno3auOsVM,3,Removed
y6agFveLc4A,Rajasthan Technical University,controversies,scam,Rajasthan Technical University scam,Top Engineering Colleges in Rajasthan✅✅#btech #engineering #engineeringcollege #rajasthan,Top Engineering Colleges in Rajasthan✓✓#btech #engineering #engineeringcollege #rajasthan.,Vedantu JEE Made Ejee,2024-07-08T03:30:23Z,2024,313573,4078,78,PT32S,unknown,https://www.youtube.com/watch?v=y6agFveLc4A,3,Removed
ZGc6zWuZ3cw,Rajasthan Technical University,controversies,scam,Rajasthan Technical University scam,RTU KOTA Exposed 🔥,,CollegeMitra,2025-05-17T03:06:38Z,2025,11420,156,44,PT1M31S,unknown,https://www.youtube.com/watch?v=ZGc6zWuZ3cw,3,Removed
C8w0x0Hv4e0,Dr APJ Abdul Kalam Technical University,controversies,scam,Dr APJ Abdul Kalam Technical University scam,Goel campus in lucknow,,RajanGITM,2024-11-14T02:26:38Z,2024,17610,187,30,PT15S,unknown,https://www.youtube.com/watch?v=C8w0x0Hv4e0,3,Removed
XnhBjDotqz4,Dr APJ Abdul Kalam Technical University,controversies,scam,Dr APJ Abdul Kalam Technical University scam,"AKTU Main Campus BTech Honest Review | Centre for Advanced Study | Fees, Placement &amp; College Life",Centre for Advanced Study AKTU Review | UPTAC 2025 Counseling Must-Watch! Thinking of joining AKTU Main Campus ...,Set time - Bound goal,2025-08-02T09:48:55Z,2025,15046,255,168,PT14M42S,unknown,https://www.youtube.com/watch?v=XnhBjDotqz4,3,Removed
KCjuE7q1JzU,Dr APJ Abdul Kalam Technical University,controversies,scam,Dr APJ Abdul Kalam Technical University scam,AKTU से B.TECH सही या नहीं🤔| Is AKTU Worth it For B.TECH  or Not |Are UPTU colleges Are Good🧐 #aktu,AKTU से B.TECH सही या नहीं  | Is AKTU Worth it For B.TECH or Not | Is AKTU colleges Are Good   #aktu google form ...,Learning Day,2024-07-06T05:44:57Z,2024,30013,476,77,PT57S,unknown,https://www.youtube.com/watch?v=KCjuE7q1JzU,3,Removed
WppoYtvYk3w,Dr APJ Abdul Kalam Technical University,controversies,scam,Dr APJ Abdul Kalam Technical University scam,BEWARE: Sad Story of AKTU Counselling Student😭 #aktu #aktu2025,BEWARE: Sad Story of AKTU Counselling Student   #aktu #aktu2025.,Yash Garg,2025-06-20T13:31:47Z,2025,11767,428,60,PT1M16S,unknown,https://www.youtube.com/watch?v=WppoYtvYk3w,3,Removed
0cw8NNSe9_U,Dr APJ Abdul Kalam Technical University,controversies,scam,Dr APJ Abdul Kalam Technical University scam,Top AKTU Colleges at low Rank #shorts #aktu #engineering #admission,Top AKTU Colleges at low Rank #shorts #aktu #engineering #admission.,Ritik Meghwani,2024-07-20T14:00:02Z,2024,168401,9977,388,PT56S,unknown,https://www.youtube.com/watch?v=0cw8NNSe9_U,3,Removed
AhzGUrDDgxA,Dr APJ Abdul Kalam Technical University,controversies,scam,Dr APJ Abdul Kalam Technical University scam,"AKTU 2025 | Popular Courses, Eligibility, Admission Full Guide! #aktu2025 #uptu","Get a complete overview of AKTU (Dr. A.P.J. Abdul Kalam Technical University), one of the top technical universities in Uttar ...",shiksha.com,2025-07-17T11:53:47Z,2025,50192,1160,80,PT2M14S,unknown,https://www.youtube.com/watch?v=AhzGUrDDgxA,3,Removed
IgJcNs8GCX0,Dr APJ Abdul Kalam Technical University,controversies,scam,Dr APJ Abdul Kalam Technical University scam,||Btech Reality|| ||100% Attendance 0% Placement|| #btech #aktu #explorepage #collegelife #youtube,,Explore Yourself,2024-05-15T12:09:20Z,2024,7557,154,23,PT58S,unknown,https://www.youtube.com/watch?v=IgJcNs8GCX0,3,Removed
6r9AwVOmDxI,Dr APJ Abdul Kalam Technical University,controversies,scam,Dr APJ Abdul Kalam Technical University scam,Top ENGINEERING Colleges under AKTU📍 Review in 1 Short ✨#trendingshorts #engineering #college #aktu,Top ENGINEERING Colleges under AKTU   Review in 1 Short ✨#trendingshorts #engineering #college #aktu ...,Get College Admission,2024-02-26T16:48:00Z,2024,1154,34,0,PT27S,unknown,https://www.youtube.com/watch?v=6r9AwVOmDxI,3,Removed
gYhowiWQqTI,Dr APJ Abdul Kalam Technical University,controversies,scam,Dr APJ Abdul Kalam Technical University scam,All about IET Lucknow😎😎#shorts #iet #ietlucknow #btech #college #engineering #lucknow,All about IET Lucknow    #shorts #iet #ietlucknow #btech #college #engineering #lucknow.,Vedantu JEE Made Ejee,2024-04-22T07:30:10Z,2024,138807,2668,18,PT29S,unknown,https://www.youtube.com/watch?v=gYhowiWQqTI,3,Removed
g_iBlh1WlLM,Dr APJ Abdul Kalam Technical University,controversies,scam,Dr APJ Abdul Kalam Technical University scam,AKTU COLLEGES PLACEMENT 2024 Session || Comment your college #btech #ietlucknow #aktu,,Tarkar vlog,2024-04-04T11:32:55Z,2024,5386,155,35,PT43S,unknown,https://www.youtube.com/watch?v=g_iBlh1WlLM,3,Removed
pXqlGnIjTUw,Dr APJ Abdul Kalam Technical University,controversies,scam,Dr APJ Abdul Kalam Technical University scam,"Best B. Tech Colleges from CUET 2026 | Admission, Fees, Salary Package | Harsh Sir",Buy JEE 2026 RAFTAAR COURSE - https://vdnt.in/short?q=H4C63 Buy JEE 2026 EKLAVYA TEST SERIES ...,Vedantu JEE Made Ejee,2025-10-23T13:31:00Z,2025,429632,10318,477,PT24M11S,unknown,https://www.youtube.com/watch?v=pXqlGnIjTUw,3,Removed
fClRUVfVsbI,Dr APJ Abdul Kalam Technical University,controversies,scam,Dr APJ Abdul Kalam Technical University scam,U.P. Scholarship For B.Tech Courses #b_tech #scholarshipguide #scholarshipupdates #shortsfeed,U.P. Scholarship For B.Tech Courses #b_tech #scholarshipguide #scholarshipupdates #shortsfeed #upscholarship ...,Amit Verma,2024-07-05T01:30:25Z,2024,179385,2742,50,PT38S,unknown,https://www.youtube.com/watch?v=fClRUVfVsbI,3,Removed
RP53W7Uy0tg,Dr APJ Abdul Kalam Technical University,controversies,scam,Dr APJ Abdul Kalam Technical University scam,B.Tech CSE in Lowest Fees!!😱 | AKTU Counselling Fee Waiver Option🔥 #aktu #aktu2025,B.Tech CSE in Lowest Fees!!   | AKTU Counselling Fee Waiver Option   #aktu #aktu2025.,Yash Garg,2025-07-07T07:08:55Z,2025,6618,193,11,PT59S,unknown,https://www.youtube.com/watch?v=RP53W7Uy0tg,3,Removed
tQBFJoIzDzM,Dr APJ Abdul Kalam Technical University,controversies,scam,Dr APJ Abdul Kalam Technical University scam,A.K.T.U Degree unboxing 🙏😊....   #aktu #btech #degree #unboxing #education,finally received my BTech degree.... #aktu #btech #degree #unboxing #dynamite17 #education.,dynamite17,2023-02-11T11:09:42Z,2023,300171,3497,270,PT18S,unknown,https://www.youtube.com/watch?v=tQBFJoIzDzM,3,Removed
pKSEnTvn2Og,Dr APJ Abdul Kalam Technical University,controversies,scam,Dr APJ Abdul Kalam Technical University scam,🔥 AKTU Counselling 2025 Full Guide | College List Till 12 Lakh Rank | JEE Main 2025 Admission Tips,AKTU Counselling 2025 Complete Information Welcome to our detailed guide on AKTU Counselling 2025 for students aiming to ...,Set time - Bound goal,2025-04-24T09:45:06Z,2025,114591,2387,643,PT41M18S,unknown,https://www.youtube.com/watch?v=pKSEnTvn2Og,3,Removed
8YCdeoTU2ck,Dr APJ Abdul Kalam Technical University,controversies,scam,Dr APJ Abdul Kalam Technical University scam,My Hostel at Rec Ambedkar Nagar AKTU😍 #shorts #hostel #aktu #nirbhaysinghvlogs #viralvideo,My Hostel at Rec Ambedkar Nagar AKTU   #shorts #hostel #aktu #nirbhaysinghvlogs #viralvideo Welcome to my hostel tour at ...,Nirbhay Singh Vlogs,2025-08-04T08:29:07Z,2025,14952,196,24,PT18S,unknown,https://www.youtube.com/watch?v=8YCdeoTU2ck,3,Removed
t5x83geKYdU,Dr APJ Abdul Kalam Technical University,controversies,scam,Dr APJ Abdul Kalam Technical University scam,AKTU Counselling Scholarship milti hai ya nahi ? fees Best College Aktu,AKTU से B.TECH सही या नहीं  | Is AKTU Worth it For B.TECH or Not | Is AKTU colleges Are Good   #aktu google form ...,Learning Day,2024-07-07T13:13:11Z,2024,41445,707,96,PT59S,unknown,https://www.youtube.com/watch?v=t5x83geKYdU,3,Removed
WbS4_XAmGxE,Dr APJ Abdul Kalam Technical University,controversies,scam,Dr APJ Abdul Kalam Technical University scam,"ABES Engineering College, Ghaziabad – Honest Review &amp; reality | AKTU COUNSELLING 2026","ABES Engineering College is one of the well-known private engineering colleges in Ghaziabad, Uttar Pradesh. It's affiliated with ...",Learning Loop,2025-05-16T16:52:10Z,2025,2060,62,90,PT7M53S,unknown,https://www.youtube.com/watch?v=WbS4_XAmGxE,3,Removed
IR7Iskt8sVQ,Dr APJ Abdul Kalam Technical University,controversies,scam,Dr APJ Abdul Kalam Technical University scam,Top 10 Government AKTU Colleges🥰 - Govt Engineering colleges in UP✅,"Confused about the best government colleges under AKTU in Uttar Pradesh? In this video, we reveal the Top 10 Govt AKTU ...",Boring Bing,2025-05-09T07:38:15Z,2025,20458,362,104,PT12M1S,unknown,https://www.youtube.com/watch?v=IR7Iskt8sVQ,3,Removed
N293E1zwaHM,Dr APJ Abdul Kalam Technical University,controversies,scam,Dr APJ Abdul Kalam Technical University scam,B Tech Colleges from CUET 2024🎯✅#shorts #cuet #cuet2024 #cuetexam #exam #btech #college,B Tech Colleges from CUET 2024  ✓#shorts #cuet #cuet2024 #cuetexam #exam #btech #college.,Vedantu JEE Made Ejee,2024-02-22T13:00:19Z,2024,182747,8455,60,PT40S,unknown,https://www.youtube.com/watch?v=N293E1zwaHM,3,Removed
9UX5MEZ9Ous,Dr APJ Abdul Kalam Technical University,controversies,scam,Dr APJ Abdul Kalam Technical University scam,IET Lucknow Review for B. Tech/ UPTAC counselling/JEE Main Counselling/ Top Engineering college,IET Lucknow Review for B. Tech/ UPTAC counselling/JEE Main Counselling/ Top Engineering college Top engineering college ...,Career Support JEE,2024-06-16T07:00:27Z,2024,118,0,0,PT1M,unknown,https://www.youtube.com/watch?v=9UX5MEZ9Ous,3,Removed
OSqHwJJGkj8,Dr APJ Abdul Kalam Technical University,controversies,scam,Dr APJ Abdul Kalam Technical University scam,AKGEC Ghaziabad BTech CSE Review🔥 | Best AKTU College | Direct Admission &amp; Placement | Fees &amp; Cutoff,AKGEC Ghaziabad BTech CSE Review   | Best AKTU College | Direct Admission & Placement | Fees & Cutoff If you're planning ...,College Compare,2026-04-07T13:30:32Z,2026,354,7,3,PT5M32S,unknown,https://www.youtube.com/watch?v=OSqHwJJGkj8,3,Removed
3IOd1pRud-Y,Dr APJ Abdul Kalam Technical University,controversies,scam,Dr APJ Abdul Kalam Technical University scam,AKTU/UPTAC Round - 2  Experience | Aktu Counselling Honest Review | Skillvistar vlog,aktu Counselling reviews.,SkillVistar,2025-08-06T10:33:16Z,2025,48,3,5,PT5M15S,unknown,https://www.youtube.com/watch?v=3IOd1pRud-Y,3,Removed
WCBcySHbylE,Dr APJ Abdul Kalam Technical University,controversies,scam,Dr APJ Abdul Kalam Technical University scam,MMMUT Gorakhpur at XX Lakh Rank??😱| AKTU Counselling 2025🔥#aktu #uptucounselling,MMMUT Gorakhpur at XX Lakh Rank??  | AKTU Counselling 2025  #aktu #uptucounselling.,Yash Garg,2025-06-25T14:08:23Z,2025,29993,639,91,PT48S,unknown,https://www.youtube.com/watch?v=WCBcySHbylE,3,Removed
naTd7ll3KZ4,Dr APJ Abdul Kalam Technical University,controversies,scam,Dr APJ Abdul Kalam Technical University scam,KIET VS AKGEC Which Is Better For Btech. | UPTU 2025,Studentkhabri Counselling Mentorship By Naman Bhaiya : https://shorturl.at/WyvLD Profile Analysis ...,Student Khabri,2025-08-14T12:18:18Z,2025,5565,94,28,PT1M46S,unknown,https://www.youtube.com/watch?v=naTd7ll3KZ4,3,Removed
