video_id,university_name,category,topic,search_query,title,description,channel_name,upload_date,upload_year,views,likes,comment_count,duration,language,video_url,relevance_score,relevance_label,clean_title,clean_description,combined_text
8coNOZ6hCKs,Delhi Technological University,faculty_research,faculty,Delhi Technological University faculty,Why DTU? Hidden Power of Delhi Technological University! 💥 #harshsir #dtu #studentlife #VED #shorts,Why DTU? Hidden Power of Delhi Technological University Why choose DTU Delhi Technological University DTU vs IIT DTU ...,StudyChampion,2025-07-28T14:20:02Z,2025,165887,0,18,PT25S,unknown,https://www.youtube.com/watch?v=8coNOZ6hCKs,15,Relevant,Why DTU? Hidden Power of Delhi Technological University! 💥 #harshsir #dtu #studentlife #VED #shorts,Why DTU? Hidden Power of Delhi Technological University Why choose DTU Delhi Technological University DTU vs IIT DTU .,Why DTU? Hidden Power of Delhi Technological University! 💥 #harshsir #dtu #studentlife #VED #shorts Why DTU? Hidden Power of Delhi Technological University Why choose DTU Delhi Technological University DTU vs IIT DTU .
kEGjKJmkm08,Dr APJ Abdul Kalam Technical University,faculty_research,plagiarism,Dr APJ Abdul Kalam Technical University plagiarism,Chemistry SCI Scopus Journal | free journals to publish paper | Scopus journal fast publication 2023,"If you enjoyed the video, be sure to leave a like and a comment letting me know why. Research Blog - Researcher's Quest ...",Learning with Chandan PhD Research paper,2023-10-25T15:20:44Z,2023,1665,33,6,PT2M46S,unknown,https://www.youtube.com/watch?v=kEGjKJmkm08,15,Relevant,Chemistry SCI Scopus Journal | free journals to publish paper | Scopus journal fast publication 2023,"If you enjoyed the video, be sure to leave a like and a comment letting me know why. Research Blog - Researcher's Quest .","Chemistry SCI Scopus Journal | free journals to publish paper | Scopus journal fast publication 2023 If you enjoyed the video, be sure to leave a like and a comment letting me know why. Research Blog - Researcher's Quest ."
1M2d-cB-gp8,Dr APJ Abdul Kalam Technical University,faculty_research,plagiarism,Dr APJ Abdul Kalam Technical University plagiarism,Difference between Dissertation and Research paper?,"If you enjoyed the video, be sure to leave a like and a comment letting me know why. Research Blog - Researcher's Quest ...",Learning with Chandan PhD Research paper,2023-04-25T18:30:01Z,2023,1854,67,4,PT4M5S,unknown,https://www.youtube.com/watch?v=1M2d-cB-gp8,15,Relevant,Difference between Dissertation and Research paper?,"If you enjoyed the video, be sure to leave a like and a comment letting me know why. Research Blog - Researcher's Quest .","Difference between Dissertation and Research paper? If you enjoyed the video, be sure to leave a like and a comment letting me know why. Research Blog - Researcher's Quest ."
NuUQO9WKqks,Lucknow University,faculty_research,plagiarism,Lucknow University plagiarism,Need SCOPUS Journal Comment &quot;YES&quot; or DM now Limited slot available!#Scopus #ResearchPublication #PhD,Fake SCOPUS journal se kaise bachein? Research publish karne se pehle ye zaroor check karein. Learning Publication 2006 ...,Learning publication 2006,2026-02-14T05:07:13Z,2026,172,5,2,PT17S,unknown,https://www.youtube.com/watch?v=NuUQO9WKqks,15,Relevant,"Need SCOPUS Journal Comment ""YES"" or DM now Limited slot available!#Scopus #ResearchPublication #PhD",Fake SCOPUS journal se kaise bachein? Research publish karne se pehle ye zaroor check karein. Learning Publication 2006 .,"Need SCOPUS Journal Comment ""YES"" or DM now Limited slot available!#Scopus #ResearchPublication #PhD Fake SCOPUS journal se kaise bachein? Research publish karne se pehle ye zaroor check karein. Learning Publication 2006 ."
xOr4hYj4Tuw,Indian Institute of Management Raipur,faculty_research,faculty,Indian Institute of Management Raipur faculty,IIM Raipur FDP 2026 | Faculty Development Program | Last Date Soon | Full Details | Phaipedia ,"IIM Raipur Faculty Development Program (FDP) 2026 is now open! If you are a faculty member, PhD aspirant, or research ...",Phaipedia,2026-03-22T03:30:49Z,2026,44,0,0,PT11M19S,unknown,https://www.youtube.com/watch?v=xOr4hYj4Tuw,15,Relevant,IIM Raipur FDP 2026 | Faculty Development Program | Last Date Soon | Full Details | Phaipedia,"IIM Raipur Faculty Development Program (FDP) 2026 is now open! If you are a faculty member, PhD aspirant, or research .","IIM Raipur FDP 2026 | Faculty Development Program | Last Date Soon | Full Details | Phaipedia IIM Raipur Faculty Development Program (FDP) 2026 is now open! If you are a faculty member, PhD aspirant, or research ."
o3Ax0ts_-Po,Central University of Odisha,faculty_research,faculty,Central University of Odisha faculty,Central University of Odisha recruitment 2025 //Smart academy Jsg  #job #koraput#teacherhiring,"cuo koraput odisha, odisha state bed entrance cutoff 2025, odisha pg entrance 2025, new teacher recruitment 2025, cuo koraput, ...",Smart AcademyJsg,2025-09-08T07:52:35Z,2025,1121,3,0,PT34S,unknown,https://www.youtube.com/watch?v=o3Ax0ts_-Po,15,Relevant,Central University of Odisha recruitment 2025 //Smart academy Jsg #job #koraput#teacherhiring,"cuo koraput odisha, odisha state bed entrance cutoff 2025, odisha pg entrance 2025, new teacher recruitment 2025, cuo koraput, .","Central University of Odisha recruitment 2025 //Smart academy Jsg #job #koraput#teacherhiring cuo koraput odisha, odisha state bed entrance cutoff 2025, odisha pg entrance 2025, new teacher recruitment 2025, cuo koraput, ."
Dpl8GO2TRCA,Maharaja Chhatrasal Bundelkhand University,faculty_research,plagiarism,Maharaja Chhatrasal Bundelkhand University plagiarism,Plagiarism: Introduction and Prevention,"Academic Writing: Research Ethics & IPR (A Seven-day National Level Workshop-cum-FDP) 19-25 December 2024 Day-7, ...",MCBU Chhatarpur,2024-12-25T22:48:33Z,2024,126,9,1,PT1H10M21S,unknown,https://www.youtube.com/watch?v=Dpl8GO2TRCA,15,Relevant,Plagiarism: Introduction and Prevention,"Academic Writing: Research Ethics & IPR (A Seven-day National Level Workshop-cum-FDP) 19-25 December 2024 Day-7, .","Plagiarism: Introduction and Prevention Academic Writing: Research Ethics & IPR (A Seven-day National Level Workshop-cum-FDP) 19-25 December 2024 Day-7, ."
-gQmuhHkz6w,Chandigarh University,faculty_research,faculty,Chandigarh University faculty,Chandigarh University&#39;s Med Lab Tech Students Cheer for Chandrayaan-3!,"Created by: Mr. Attuluri Vamsi Kumar, Assistant Professor, Department of MLT, UIAHS, Chandigarh University, Mohali, Punjab.",MLT Online #Vamsi Kumar,2023-08-23T10:57:24Z,2023,3259,54,5,PT11S,unknown,https://www.youtube.com/watch?v=-gQmuhHkz6w,15,Relevant,Chandigarh University's Med Lab Tech Students Cheer for Chandrayaan-3!,"Created by: Mr. Attuluri Vamsi Kumar, Assistant Professor, Department of MLT, UIAHS, Chandigarh University, Mohali, Punjab.","Chandigarh University's Med Lab Tech Students Cheer for Chandrayaan-3! Created by: Mr. Attuluri Vamsi Kumar, Assistant Professor, Department of MLT, UIAHS, Chandigarh University, Mohali, Punjab."
KpVyfeI3G2Y,Delhi Technological University,faculty_research,faculty,Delhi Technological University faculty,Delhi Technological University#shorts#shortvideo#short#shortsvideo#shortsfeed #shortsyoutube#youtube,Delhi Technological University #shorts #shortvideo #short #youtube #viral #viralvideo#youtubeshorts #dtu2022 #delhi ...,Vacancy Portal,2023-01-01T17:21:13Z,2023,6,2,0,PT11S,unknown,https://www.youtube.com/watch?v=KpVyfeI3G2Y,15,Relevant,Delhi Technological University#shorts#shortvideo#short#shortsvideo#shortsfeed #shortsyoutube#youtube,Delhi Technological University #shorts #shortvideo #short #youtube #viral #viralvideo#youtubeshorts #dtu2022 #delhi .,Delhi Technological University#shorts#shortvideo#short#shortsvideo#shortsfeed #shortsyoutube#youtube Delhi Technological University #shorts #shortvideo #short #youtube #viral #viralvideo#youtubeshorts #dtu2022 #delhi .
OSodvEe6dwY,Dibrugarh University,faculty_research,plagiarism,Dibrugarh University plagiarism,How to Write M.A/M.SC  Final Semester Dissertation of Dibrugarh University,"To get Guidance, how to start writing dissertation, to get knowledge of Plagiarism, to check plagiarism of your files, Whatsapp us ...",MUNNA,2026-05-15T17:03:52Z,2026,5,0,0,PT1M9S,unknown,https://www.youtube.com/watch?v=OSodvEe6dwY,15,Relevant,How to Write M.A/M.SC Final Semester Dissertation of Dibrugarh University,"To get Guidance, how to start writing dissertation, to get knowledge of Plagiarism, to check plagiarism of your files, Whatsapp us .","How to Write M.A/M.SC Final Semester Dissertation of Dibrugarh University To get Guidance, how to start writing dissertation, to get knowledge of Plagiarism, to check plagiarism of your files, Whatsapp us ."
p8JYDUgDUOw,Mysore University,faculty_research,plagiarism,Mysore University plagiarism,MBA Project Writing - Mysore University,"Buy MBA Customized Projects in HR Finance Marketing, Operations management and more No plagiarism Fresh project ...",MBA Project Reports Help,2025-02-09T11:16:02Z,2025,321,7,1,PT16S,unknown,https://www.youtube.com/watch?v=p8JYDUgDUOw,15,Relevant,MBA Project Writing - Mysore University,"Buy MBA Customized Projects in HR Finance Marketing, Operations management and more No plagiarism Fresh project .","MBA Project Writing - Mysore University Buy MBA Customized Projects in HR Finance Marketing, Operations management and more No plagiarism Fresh project ."
HDhumbrWeBw,Patna University,faculty_research,plagiarism,Patna University plagiarism,"Patna university phd admission update,patna university phd course work admission,phd merit list#phd","Patna university phd admission update, PhD Pat final merit list kab aayega, phd course work admission, patna university phd pat ...",ONLINE EDUCATION HUB,2023-09-12T15:55:10Z,2023,1003,16,18,PT4M58S,unknown,https://www.youtube.com/watch?v=HDhumbrWeBw,15,Relevant,"Patna university phd admission update,patna university phd course work admission,phd merit list#phd","Patna university phd admission update, PhD Pat final merit list kab aayega, phd course work admission, patna university phd pat .","Patna university phd admission update,patna university phd course work admission,phd merit list#phd Patna university phd admission update, PhD Pat final merit list kab aayega, phd course work admission, patna university phd pat ."
4OmLsisX86k,Netaji Subhas University of Technology,faculty_research,faculty,Netaji Subhas University of Technology faculty,NETAJI SUBHAS UNIVERSITY OF TECHNOLOGY #facultyjobs #professorjobs #delhiuniversity #delhijobs,ASSISTANT PROFESSOR / ASSOCIATE PROFESSOR.,GOVERNMENT JOBS IN INDIA,2025-10-25T06:25:59Z,2025,374,1,0,PT2M31S,unknown,https://www.youtube.com/watch?v=4OmLsisX86k,15,Relevant,NETAJI SUBHAS UNIVERSITY OF TECHNOLOGY #facultyjobs #professorjobs #delhiuniversity #delhijobs,ASSISTANT PROFESSOR / ASSOCIATE PROFESSOR.,NETAJI SUBHAS UNIVERSITY OF TECHNOLOGY #facultyjobs #professorjobs #delhiuniversity #delhijobs ASSISTANT PROFESSOR / ASSOCIATE PROFESSOR.
NXKTvxAqLq4,Central University of Kashmir,faculty_research,faculty,Central University of Kashmir faculty,#NEP2020 Celebrating 3 years of National Education Policy 2020 - Central University of Kashmir,NEP ki Samajh” - Celebrating 3 years of National Education Policy 2020 #nep2020 #highereducation #eduminofindia ...,cukmrofficial,2023-07-29T04:02:59Z,2023,489,4,0,PT22S,unknown,https://www.youtube.com/watch?v=NXKTvxAqLq4,15,Relevant,#NEP2020 Celebrating 3 years of National Education Policy 2020 - Central University of Kashmir,NEP ki Samajh” - Celebrating 3 years of National Education Policy 2020 #nep2020 #highereducation #eduminofindia .,#NEP2020 Celebrating 3 years of National Education Policy 2020 - Central University of Kashmir NEP ki Samajh” - Celebrating 3 years of National Education Policy 2020 #nep2020 #highereducation #eduminofindia .
csNWBRnVV0M,University of Rajasthan,faculty_research,plagiarism,University of Rajasthan plagiarism,WHAT IS PLAGIARISM | UGC REGULATION 2018 | UGC NET RESEARCH APTITUDE | UGC NET PAPER 1 BY SHIV SIR,ugcnet2024 #UGCNET #ntanet​ #highereducation #digitalinitiative #net​ #netexam​ #highereducationbyshivsir ...,Apni University NET JRF,2024-07-18T05:18:22Z,2024,26199,0,131,PT25M31S,unknown,https://www.youtube.com/watch?v=csNWBRnVV0M,15,Relevant,WHAT IS PLAGIARISM | UGC REGULATION 2018 | UGC NET RESEARCH APTITUDE | UGC NET PAPER 1 BY SHIV SIR,ugcnet2024 #UGCNET #ntanet​ #highereducation #digitalinitiative #net​ #netexam​ #highereducationbyshivsir .,WHAT IS PLAGIARISM | UGC REGULATION 2018 | UGC NET RESEARCH APTITUDE | UGC NET PAPER 1 BY SHIV SIR ugcnet2024 #UGCNET #ntanet​ #highereducation #digitalinitiative #net​ #netexam​ #highereducationbyshivsir .
UUXPVWWNSIk,University of Rajasthan,faculty_research,plagiarism,University of Rajasthan plagiarism,WHAT IS PLAGIARISM | UGC REGULATION 2018 | UGC NET RESEARCH APTITUDE | UGC NET PAPER 1 BY SHIV SIR,ugcnet2024 #UGCNET #ntanet​ #highereducation #digitalinitiative #net​ #netexam​ #highereducationbyshivsir ...,Apni University NET JRF,2024-08-25T01:30:07Z,2024,47494,2491,170,PT16M47S,unknown,https://www.youtube.com/watch?v=UUXPVWWNSIk,15,Relevant,WHAT IS PLAGIARISM | UGC REGULATION 2018 | UGC NET RESEARCH APTITUDE | UGC NET PAPER 1 BY SHIV SIR,ugcnet2024 #UGCNET #ntanet​ #highereducation #digitalinitiative #net​ #netexam​ #highereducationbyshivsir .,WHAT IS PLAGIARISM | UGC REGULATION 2018 | UGC NET RESEARCH APTITUDE | UGC NET PAPER 1 BY SHIV SIR ugcnet2024 #UGCNET #ntanet​ #highereducation #digitalinitiative #net​ #netexam​ #highereducationbyshivsir .
BysFjFdvMUQ,KIIT University,faculty_research,faculty,KIIT University faculty,"Japan blends history with modernity, says Satkar Tripathi, Japanese faculty, KIIT University, India","Japan blends history with modernity like no other nations”, says Mr. Satkar Tripathi, Faculty Associate (Japanese), Department of ...",KIIT School of Language & Literature (KSLL),2025-05-09T05:18:49Z,2025,98,3,0,PT1M10S,unknown,https://www.youtube.com/watch?v=BysFjFdvMUQ,15,Relevant,"Japan blends history with modernity, says Satkar Tripathi, Japanese faculty, KIIT University, India","Japan blends history with modernity like no other nations”, says Mr. Satkar Tripathi, Faculty Associate (Japanese), Department of .","Japan blends history with modernity, says Satkar Tripathi, Japanese faculty, KIIT University, India Japan blends history with modernity like no other nations”, says Mr. Satkar Tripathi, Faculty Associate (Japanese), Department of ."
IiePGrBn19I,KIIT University,faculty_research,faculty,KIIT University faculty,KIIT University&#39;s Campus Tour 2023 || Beautiful KIIT college campus visit || #kiitadmission #kiitian,,Dagger Journey,2023-05-04T02:30:09Z,2023,212488,5353,51,PT14S,unknown,https://www.youtube.com/watch?v=IiePGrBn19I,15,Relevant,KIIT University's Campus Tour 2023 || Beautiful KIIT college campus visit || #kiitadmission #kiitian,,KIIT University's Campus Tour 2023 || Beautiful KIIT college campus visit || #kiitadmission #kiitian
IFjmLVTyLtU,Osmania University,faculty_research,plagiarism,Osmania University plagiarism,Best Free plagiarism checker with report,What is plagiarism report and which chapters has to send for checking.,R.  Naveen Kumar Osmania University EEE,2025-02-05T00:42:24Z,2025,359,11,1,PT12M2S,unknown,https://www.youtube.com/watch?v=IFjmLVTyLtU,15,Relevant,Best Free plagiarism checker with report,What is plagiarism report and which chapters has to send for checking.,Best Free plagiarism checker with report What is plagiarism report and which chapters has to send for checking.
_JSR6e-4R-w,University of Mumbai,faculty_research,plagiarism,University of Mumbai plagiarism,Write research paper using AI tools 🔥 | Step-by-step AI tools usage 🤯,"Here are best AI tools that every researcher should use while writing their research papers. Using these tools, you can write your ...",WiseUp Communications,2024-05-07T12:30:31Z,2024,338584,10230,173,PT8M26S,unknown,https://www.youtube.com/watch?v=_JSR6e-4R-w,15,Relevant,Write research paper using AI tools 🔥 | Step-by-step AI tools usage 🤯,"Here are best AI tools that every researcher should use while writing their research papers. Using these tools, you can write your .","Write research paper using AI tools 🔥 | Step-by-step AI tools usage 🤯 Here are best AI tools that every researcher should use while writing their research papers. Using these tools, you can write your ."
